suburb,local_board,region,metric,count,known_suburb,known_board,known_region,p_suburb,p_board,p_region
Te Pua,Maungakiekie-Tāmaki Local Board Area,central,animal_desexed,94,135,5484,25368,0.6962962962962963,0.5951859956236324,0.6542100283822138
Te Pua,Maungakiekie-Tāmaki Local Board Area,central,classification,3,135,5484,25368,0.022222222222222223,0.08460977388767323,0.03717281614632608
Te Pua,Maungakiekie-Tāmaki Local Board Area,central,current_reg,132,135,5484,25368,0.9777777777777777,0.8659737417943107,0.9155234941658783
Te Pua,Maungakiekie-Tāmaki Local Board Area,central,owner_reg,64,135,5484,25368,0.4740740740740741,0.2671407731582786,0.2651371807000946
The Gardens,Manurewa Local Board Area,south,animal_desexed,212,309,5808,33754,0.686084142394822,0.5020661157024794,0.560407655388991
The Gardens,Manurewa Local Board Area,south,classification,12,309,5808,33754,0.038834951456310676,0.15685261707988982,0.10665402618948866
The Gardens,Manurewa Local Board Area,south,current_reg,294,309,5808,33754,0.9514563106796117,0.7913223140495868,0.8430111986727499
The Gardens,Manurewa Local Board Area,south,owner_reg,123,309,5808,33754,0.39805825242718446,0.23433195592286502,0.29629080997807666
Three Kings,Puketāpapa Local Board Area,central,animal_desexed,234,396,2180,25368,0.5909090909090909,0.6041284403669724,0.6542100283822138
Three Kings,Puketāpapa Local Board Area,central,classification,31,396,2180,25368,0.07828282828282829,0.06972477064220184,0.03717281614632608
Three Kings,Puketāpapa Local Board Area,central,current_reg,354,396,2180,25368,0.8939393939393939,0.8697247706422019,0.9155234941658783
Three Kings,Puketāpapa Local Board Area,central,owner_reg,90,396,2180,25368,0.22727272727272727,0.23853211009174313,0.2651371807000946
Ti Point,Rodney Local Board Area,north,animal_desexed,18,27,12635,43051,0.6666666666666666,0.6839730906212901,0.7100648068569836
Ti Point,Rodney Local Board Area,north,classification,0,27,12635,43051,0,0.015116739216462208,0.016979861094980373
Ti Point,Rodney Local Board Area,north,current_reg,26,27,12635,43051,0.9629629629629629,0.9270280965571824,0.9315695338087385
Ti Point,Rodney Local Board Area,north,owner_reg,6,27,12635,43051,0.2222222222222222,0.39746735259200633,0.36059557269285264
Tindalls Beach,Hibiscus and Bays Local Board Area,north,animal_desexed,48,66,12529,43051,0.7272727272727273,0.7449118046132972,0.7100648068569836
Tindalls Beach,Hibiscus and Bays Local Board Area,north,classification,3,66,12529,43051,0.045454545454545456,0.015005187963923697,0.016979861094980373
Tindalls Beach,Hibiscus and Bays Local Board Area,north,current_reg,60,66,12529,43051,0.9090909090909091,0.9426929523505467,0.9315695338087385
Tindalls Beach,Hibiscus and Bays Local Board Area,north,owner_reg,28,66,12529,43051,0.42424242424242425,0.37975895921462205,0.36059557269285264
Titirangi,Waitākere Ranges Local Board Area,west,animal_desexed,1364,1823,6064,20046,0.748217224355458,0.7204815303430079,0.6577870896937045
Titirangi,Waitākere Ranges Local Board Area,west,classification,34,1823,6064,20046,0.018650575973669776,0.033641160949868076,0.05711862715753766
Titirangi,Waitākere Ranges Local Board Area,west,current_reg,1732,1823,6064,20046,0.950082281952825,0.9200197889182058,0.8856629751571385
Titirangi,Waitākere Ranges Local Board Area,west,owner_reg,648,1823,6064,20046,0.35545803620405925,0.34465699208443273,0.305846552928265
Tomarata,Rodney Local Board Area,north,animal_desexed,30,64,12635,43051,0.46875,0.6839730906212901,0.7100648068569836
Tomarata,Rodney Local Board Area,north,classification,1,64,12635,43051,0.015625,0.015116739216462208,0.016979861094980373
Tomarata,Rodney Local Board Area,north,current_reg,58,64,12635,43051,0.90625,0.9270280965571824,0.9315695338087385
Tomarata,Rodney Local Board Area,north,owner_reg,20,64,12635,43051,0.3125,0.39746735259200633,0.36059557269285264
Topuni,Rodney Local Board Area,north,animal_desexed,4,13,12635,43051,0.3076923076923077,0.6839730906212901,0.7100648068569836
Topuni,Rodney Local Board Area,north,classification,0,13,12635,43051,0,0.015116739216462208,0.016979861094980373
Topuni,Rodney Local Board Area,north,current_reg,12,13,12635,43051,0.9230769230769231,0.9270280965571824,0.9315695338087385
Topuni,Rodney Local Board Area,north,owner_reg,2,13,12635,43051,0.15384615384615385,0.39746735259200633,0.36059557269285264
Torbay,Hibiscus and Bays Local Board Area,north,animal_desexed,1079,1444,12529,43051,0.747229916897507,0.7449118046132972,0.7100648068569836
Torbay,Hibiscus and Bays Local Board Area,north,classification,20,1444,12529,43051,0.013850415512465374,0.015005187963923697,0.016979861094980373
Torbay,Hibiscus and Bays Local Board Area,north,current_reg,1373,1444,12529,43051,0.9508310249307479,0.9426929523505467,0.9315695338087385
Torbay,Hibiscus and Bays Local Board Area,north,owner_reg,519,1444,12529,43051,0.35941828254847646,0.37975895921462205,0.36059557269285264
Totara Heights,Manurewa Local Board Area,south,animal_desexed,105,167,5808,33754,0.6287425149700598,0.5020661157024794,0.560407655388991
Totara Heights,Manurewa Local Board Area,south,classification,11,167,5808,33754,0.0658682634730539,0.15685261707988982,0.10665402618948866
Totara Heights,Manurewa Local Board Area,south,current_reg,148,167,5808,33754,0.8862275449101796,0.7913223140495868,0.8430111986727499
Totara Heights,Manurewa Local Board Area,south,owner_reg,50,167,5808,33754,0.2994011976047904,0.23433195592286502,0.29629080997807666
Totara Vale,Kaipātiki Local Board Area,north,animal_desexed,229,346,6275,43051,0.661849710982659,0.7018326693227092,0.7100648068569836
Totara Vale,Kaipātiki Local Board Area,north,classification,12,346,6275,43051,0.03468208092485549,0.025816733067729084,0.016979861094980373
Totara Vale,Kaipātiki Local Board Area,north,current_reg,306,346,6275,43051,0.884393063583815,0.9164940239043825,0.9315695338087385
Totara Vale,Kaipātiki Local Board Area,north,owner_reg,115,346,6275,43051,0.33236994219653176,0.3244621513944223,0.36059557269285264
Tramcar Bay,Rodney Local Board Area,north,animal_desexed,4,7,12635,43051,0.5714285714285714,0.6839730906212901,0.7100648068569836
Tramcar Bay,Rodney Local Board Area,north,classification,1,7,12635,43051,0.14285714285714285,0.015116739216462208,0.016979861094980373
Tramcar Bay,Rodney Local Board Area,north,current_reg,6,7,12635,43051,0.8571428571428571,0.9270280965571824,0.9315695338087385
Tramcar Bay,Rodney Local Board Area,north,owner_reg,4,7,12635,43051,0.5714285714285714,0.39746735259200633,0.36059557269285264
Unsworth Heights,Upper Harbour Local Board Area,north,animal_desexed,302,383,5464,43051,0.7885117493472585,0.7016837481698389,0.7100648068569836
Unsworth Heights,Upper Harbour Local Board Area,north,classification,8,383,5464,43051,0.020887728459530026,0.016471449487554905,0.016979861094980373
Unsworth Heights,Upper Harbour Local Board Area,north,current_reg,350,383,5464,43051,0.9138381201044387,0.9302708638360175,0.9315695338087385
Unsworth Heights,Upper Harbour Local Board Area,north,owner_reg,147,383,5464,43051,0.3838120104438642,0.3444363103953148,0.36059557269285264
Upper Orewa,Hibiscus and Bays Local Board Area,north,animal_desexed,154,233,12529,43051,0.6609442060085837,0.7449118046132972,0.7100648068569836
Upper Orewa,Hibiscus and Bays Local Board Area,north,classification,2,233,12529,43051,0.008583690987124463,0.015005187963923697,0.016979861094980373
Upper Orewa,Hibiscus and Bays Local Board Area,north,current_reg,232,233,12529,43051,0.9957081545064378,0.9426929523505467,0.9315695338087385
Upper Orewa,Hibiscus and Bays Local Board Area,north,owner_reg,95,233,12529,43051,0.40772532188841204,0.37975895921462205,0.36059557269285264
Upper Waiwera,Hibiscus and Bays Local Board Area,north,animal_desexed,92,130,12529,43051,0.7076923076923077,0.7449118046132972,0.7100648068569836
Upper Waiwera,Hibiscus and Bays Local Board Area,north,classification,3,130,12529,43051,0.023076923076923078,0.015005187963923697,0.016979861094980373
Upper Waiwera,Hibiscus and Bays Local Board Area,north,current_reg,125,130,12529,43051,0.9615384615384616,0.9426929523505467,0.9315695338087385
Upper Waiwera,Hibiscus and Bays Local Board Area,north,owner_reg,55,130,12529,43051,0.4230769230769231,0.37975895921462205,0.36059557269285264
Wade Heads,Hibiscus and Bays Local Board Area,north,animal_desexed,55,78,12529,43051,0.7051282051282052,0.7449118046132972,0.7100648068569836
Wade Heads,Hibiscus and Bays Local Board Area,north,classification,0,78,12529,43051,0,0.015005187963923697,0.016979861094980373
Wade Heads,Hibiscus and Bays Local Board Area,north,current_reg,74,78,12529,43051,0.9487179487179487,0.9426929523505467,0.9315695338087385
Wade Heads,Hibiscus and Bays Local Board Area,north,owner_reg,28,78,12529,43051,0.358974358974359,0.37975895921462205,0.36059557269285264
Wai O Taiki Bay,Maungakiekie-Tāmaki Local Board Area,central,animal_desexed,84,162,5484,25368,0.5185185185185185,0.5951859956236324,0.6542100283822138
Wai O Taiki Bay,Maungakiekie-Tāmaki Local Board Area,central,classification,8,162,5484,25368,0.04938271604938271,0.08460977388767323,0.03717281614632608
Wai O Taiki Bay,Maungakiekie-Tāmaki Local Board Area,central,current_reg,152,162,5484,25368,0.9382716049382716,0.8659737417943107,0.9155234941658783
Wai O Taiki Bay,Maungakiekie-Tāmaki Local Board Area,central,owner_reg,42,162,5484,25368,0.25925925925925924,0.2671407731582786,0.2651371807000946
Waiake,Maungakiekie-Tāmaki Local Board Area,central,animal_desexed,133,169,5484,25368,0.7869822485207101,0.5951859956236324,0.6542100283822138
Waiake,Maungakiekie-Tāmaki Local Board Area,central,classification,1,169,5484,25368,0.005917159763313609,0.08460977388767323,0.03717281614632608
Waiake,Maungakiekie-Tāmaki Local Board Area,central,current_reg,161,169,5484,25368,0.9526627218934911,0.8659737417943107,0.9155234941658783
Waiake,Maungakiekie-Tāmaki Local Board Area,central,owner_reg,69,169,5484,25368,0.40828402366863903,0.2671407731582786,0.2651371807000946
Waiatarua,Waitākere Ranges Local Board Area,west,animal_desexed,145,193,6064,20046,0.7512953367875648,0.7204815303430079,0.6577870896937045
Waiatarua,Waitākere Ranges Local Board Area,west,classification,4,193,6064,20046,0.02072538860103627,0.033641160949868076,0.05711862715753766
Waiatarua,Waitākere Ranges Local Board Area,west,current_reg,185,193,6064,20046,0.9585492227979274,0.9200197889182058,0.8856629751571385
Waiatarua,Waitākere Ranges Local Board Area,west,owner_reg,88,193,6064,20046,0.45595854922279794,0.34465699208443273,0.305846552928265
Waiheke Island,Waiheke Local Board Area,north,animal_desexed,830,1200,1207,43051,0.6916666666666667,0.6909693454846727,0.7100648068569836
Waiheke Island,Waiheke Local Board Area,north,classification,21,1200,1207,43051,0.0175,0.01739850869925435,0.016979861094980373
Waiheke Island,Waiheke Local Board Area,north,current_reg,1117,1200,1207,43051,0.9308333333333333,0.9312344656172328,0.9315695338087385
Waiheke Island,Waiheke Local Board Area,north,owner_reg,324,1200,1207,43051,0.27,0.26843413421706713,0.36059557269285264
Waikoukou Valley,Rodney Local Board Area,north,animal_desexed,135,184,12635,43051,0.7336956521739131,0.6839730906212901,0.7100648068569836
Waikoukou Valley,Rodney Local Board Area,north,classification,1,184,12635,43051,0.005434782608695652,0.015116739216462208,0.016979861094980373
Waikoukou Valley,Rodney Local Board Area,north,current_reg,167,184,12635,43051,0.907608695652174,0.9270280965571824,0.9315695338087385
Waikoukou Valley,Rodney Local Board Area,north,owner_reg,84,184,12635,43051,0.45652173913043476,0.39746735259200633,0.36059557269285264
Waikowhai,Puketāpapa Local Board Area,central,animal_desexed,61,91,2180,25368,0.6703296703296703,0.6041284403669724,0.6542100283822138
Waikowhai,Puketāpapa Local Board Area,central,classification,1,91,2180,25368,0.01098901098901099,0.06972477064220184,0.03717281614632608
Waikowhai,Puketāpapa Local Board Area,central,current_reg,85,91,2180,25368,0.9340659340659341,0.8697247706422019,0.9155234941658783
Waikowhai,Puketāpapa Local Board Area,central,owner_reg,25,91,2180,25368,0.27472527472527475,0.23853211009174313,0.2651371807000946
Waimauku,Rodney Local Board Area,north,animal_desexed,234,300,12635,43051,0.78,0.6839730906212901,0.7100648068569836
Waimauku,Rodney Local Board Area,north,classification,7,300,12635,43051,0.023333333333333334,0.015116739216462208,0.016979861094980373
Waimauku,Rodney Local Board Area,north,current_reg,272,300,12635,43051,0.9066666666666666,0.9270280965571824,0.9315695338087385
Waimauku,Rodney Local Board Area,north,owner_reg,147,300,12635,43051,0.49,0.39746735259200633,0.36059557269285264
Wainui,Rodney Local Board Area,north,animal_desexed,209,278,12635,43051,0.7517985611510791,0.6839730906212901,0.7100648068569836
Wainui,Rodney Local Board Area,north,classification,0,278,12635,43051,0,0.015116739216462208,0.016979861094980373
Wainui,Rodney Local Board Area,north,current_reg,267,278,12635,43051,0.960431654676259,0.9270280965571824,0.9315695338087385
Wainui,Rodney Local Board Area,north,owner_reg,114,278,12635,43051,0.41007194244604317,0.39746735259200633,0.36059557269285264
Waioneke,Rodney Local Board Area,north,animal_desexed,51,82,12635,43051,0.6219512195121951,0.6839730906212901,0.7100648068569836
Waioneke,Rodney Local Board Area,north,classification,0,82,12635,43051,0,0.015116739216462208,0.016979861094980373
Waioneke,Rodney Local Board Area,north,current_reg,74,82,12635,43051,0.9024390243902439,0.9270280965571824,0.9315695338087385
Waioneke,Rodney Local Board Area,north,owner_reg,37,82,12635,43051,0.45121951219512196,0.39746735259200633,0.36059557269285264
Wairau Valley,Hibiscus and Bays Local Board Area,north,animal_desexed,13,18,12529,43051,0.7222222222222222,0.7449118046132972,0.7100648068569836
Wairau Valley,Hibiscus and Bays Local Board Area,north,classification,2,18,12529,43051,0.1111111111111111,0.015005187963923697,0.016979861094980373
Wairau Valley,Hibiscus and Bays Local Board Area,north,current_reg,13,18,12529,43051,0.7222222222222222,0.9426929523505467,0.9315695338087385
Wairau Valley,Hibiscus and Bays Local Board Area,north,owner_reg,5,18,12529,43051,0.2777777777777778,0.37975895921462205,0.36059557269285264
Waitakere,Waitākere Ranges Local Board Area,west,animal_desexed,289,402,6064,20046,0.7189054726368159,0.7204815303430079,0.6577870896937045
Waitakere,Waitākere Ranges Local Board Area,west,classification,16,402,6064,20046,0.03980099502487562,0.033641160949868076,0.05711862715753766
Waitakere,Waitākere Ranges Local Board Area,west,current_reg,379,402,6064,20046,0.9427860696517413,0.9200197889182058,0.8856629751571385
Waitakere,Waitākere Ranges Local Board Area,west,owner_reg,178,402,6064,20046,0.4427860696517413,0.34465699208443273,0.305846552928265
Waiteitei,Rodney Local Board Area,north,animal_desexed,18,35,12635,43051,0.5142857142857142,0.6839730906212901,0.7100648068569836
Waiteitei,Rodney Local Board Area,north,classification,1,35,12635,43051,0.02857142857142857,0.015116739216462208,0.016979861094980373
Waiteitei,Rodney Local Board Area,north,current_reg,31,35,12635,43051,0.8857142857142857,0.9270280965571824,0.9315695338087385
Waiteitei,Rodney Local Board Area,north,owner_reg,16,35,12635,43051,0.45714285714285713,0.39746735259200633,0.36059557269285264
Waitoki,Rodney Local Board Area,north,animal_desexed,130,192,12635,43051,0.6770833333333334,0.6839730906212901,0.7100648068569836
Waitoki,Rodney Local Board Area,north,classification,3,192,12635,43051,0.015625,0.015116739216462208,0.016979861094980373
Waitoki,Rodney Local Board Area,north,current_reg,184,192,12635,43051,0.9583333333333334,0.9270280965571824,0.9315695338087385
Waitoki,Rodney Local Board Area,north,owner_reg,80,192,12635,43051,0.4166666666666667,0.39746735259200633,0.36059557269285264
Waiuku,Franklin Local Board Area,south,animal_desexed,1410,2065,11978,33754,0.6828087167070218,0.6668058106528636,0.560407655388991
Waiuku,Franklin Local Board Area,south,classification,80,2065,11978,33754,0.0387409200968523,0.03414593421272333,0.10665402618948866
Waiuku,Franklin Local Board Area,south,current_reg,1873,2065,11978,33754,0.9070217917675545,0.9143429620971781,0.8430111986727499
Waiuku,Franklin Local Board Area,south,owner_reg,861,2065,11978,33754,0.41694915254237286,0.4029888128235098,0.29629080997807666
Waiwera,Hibiscus and Bays Local Board Area,north,animal_desexed,16,22,12529,43051,0.7272727272727273,0.7449118046132972,0.7100648068569836
Waiwera,Hibiscus and Bays Local Board Area,north,classification,1,22,12529,43051,0.045454545454545456,0.015005187963923697,0.016979861094980373
Waiwera,Hibiscus and Bays Local Board Area,north,current_reg,22,22,12529,43051,1,0.9426929523505467,0.9315695338087385
Waiwera,Hibiscus and Bays Local Board Area,north,owner_reg,7,22,12529,43051,0.3181818181818182,0.37975895921462205,0.36059557269285264
Warkworth,Rodney Local Board Area,north,animal_desexed,553,775,12635,43051,0.7135483870967742,0.6839730906212901,0.7100648068569836
Warkworth,Rodney Local Board Area,north,classification,6,775,12635,43051,0.007741935483870968,0.015116739216462208,0.016979861094980373
Warkworth,Rodney Local Board Area,north,current_reg,733,775,12635,43051,0.9458064516129032,0.9270280965571824,0.9315695338087385
Warkworth,Rodney Local Board Area,north,owner_reg,347,775,12635,43051,0.447741935483871,0.39746735259200633,0.36059557269285264
Waterview,Albert-Eden Local Board Area,central,animal_desexed,178,282,6233,25368,0.6312056737588653,0.673672388897802,0.6542100283822138
Waterview,Albert-Eden Local Board Area,central,classification,15,282,6233,25368,0.05319148936170213,0.027274185785336115,0.03717281614632608
Waterview,Albert-Eden Local Board Area,central,current_reg,249,282,6233,25368,0.8829787234042553,0.9359858815979464,0.9155234941658783
Waterview,Albert-Eden Local Board Area,central,owner_reg,67,282,6233,25368,0.2375886524822695,0.2826889138456602,0.2651371807000946
Wattle Downs,Manurewa Local Board Area,south,animal_desexed,356,527,5808,33754,0.6755218216318786,0.5020661157024794,0.560407655388991
Wattle Downs,Manurewa Local Board Area,south,classification,32,527,5808,33754,0.06072106261859583,0.15685261707988982,0.10665402618948866
Wattle Downs,Manurewa Local Board Area,south,current_reg,474,527,5808,33754,0.8994307400379506,0.7913223140495868,0.8430111986727499
Wattle Downs,Manurewa Local Board Area,south,owner_reg,213,527,5808,33754,0.40417457305502846,0.23433195592286502,0.29629080997807666
Wayby,Rodney Local Board Area,north,animal_desexed,5,6,12635,43051,0.8333333333333334,0.6839730906212901,0.7100648068569836
Wayby,Rodney Local Board Area,north,classification,0,6,12635,43051,0,0.015116739216462208,0.016979861094980373
Wayby,Rodney Local Board Area,north,current_reg,6,6,12635,43051,1,0.9270280965571824,0.9315695338087385
Wayby,Rodney Local Board Area,north,owner_reg,4,6,12635,43051,0.6666666666666666,0.39746735259200633,0.36059557269285264
Wayby Valley,Rodney Local Board Area,north,animal_desexed,18,28,12635,43051,0.6428571428571429,0.6839730906212901,0.7100648068569836
Wayby Valley,Rodney Local Board Area,north,classification,0,28,12635,43051,0,0.015116739216462208,0.016979861094980373
Wayby Valley,Rodney Local Board Area,north,current_reg,27,28,12635,43051,0.9642857142857143,0.9270280965571824,0.9315695338087385
Wayby Valley,Rodney Local Board Area,north,owner_reg,14,28,12635,43051,0.5,0.39746735259200633,0.36059557269285264
Wellsford,Rodney Local Board Area,north,animal_desexed,181,278,12635,43051,0.6510791366906474,0.6839730906212901,0.7100648068569836
Wellsford,Rodney Local Board Area,north,classification,11,278,12635,43051,0.039568345323741004,0.015116739216462208,0.016979861094980373
Wellsford,Rodney Local Board Area,north,current_reg,237,278,12635,43051,0.8525179856115108,0.9270280965571824,0.9315695338087385
Wellsford,Rodney Local Board Area,north,owner_reg,93,278,12635,43051,0.3345323741007194,0.39746735259200633,0.36059557269285264
Wenderholm,Rodney Local Board Area,north,animal_desexed,2,10,12635,43051,0.2,0.6839730906212901,0.7100648068569836
Wenderholm,Rodney Local Board Area,north,classification,0,10,12635,43051,0,0.015116739216462208,0.016979861094980373
Wenderholm,Rodney Local Board Area,north,current_reg,10,10,12635,43051,1,0.9270280965571824,0.9315695338087385
Wenderholm,Rodney Local Board Area,north,owner_reg,1,10,12635,43051,0.1,0.39746735259200633,0.36059557269285264
West Harbour,Henderson-Massey Local Board Area,west,animal_desexed,549,817,10288,20046,0.6719706242350061,0.6254860031104199,0.6577870896937045
West Harbour,Henderson-Massey Local Board Area,west,classification,31,817,10288,20046,0.037943696450428395,0.06833203732503888,0.05711862715753766
West Harbour,Henderson-Massey Local Board Area,west,current_reg,734,817,10288,20046,0.8984088127294981,0.8691679626749611,0.8856629751571385
West Harbour,Henderson-Massey Local Board Area,west,owner_reg,276,817,10288,20046,0.3378212974296206,0.29587869362363917,0.305846552928265
Western Springs,Waitematā Local Board Area,central,animal_desexed,128,179,4310,25368,0.7150837988826816,0.6849187935034803,0.6542100283822138
Western Springs,Waitematā Local Board Area,central,classification,4,179,4310,25368,0.0223463687150838,0.013689095127610209,0.03717281614632608
Western Springs,Waitematā Local Board Area,central,current_reg,173,179,4310,25368,0.9664804469273743,0.9310904872389791,0.9155234941658783
Western Springs,Waitematā Local Board Area,central,owner_reg,55,179,4310,25368,0.30726256983240224,0.23642691415313224,0.2651371807000946
Westgate,Henderson-Massey Local Board Area,west,animal_desexed,63,84,10288,20046,0.75,0.6254860031104199,0.6577870896937045
Westgate,Henderson-Massey Local Board Area,west,classification,2,84,10288,20046,0.023809523809523808,0.06833203732503888,0.05711862715753766
Westgate,Henderson-Massey Local Board Area,west,current_reg,81,84,10288,20046,0.9642857142857143,0.8691679626749611,0.8856629751571385
Westgate,Henderson-Massey Local Board Area,west,owner_reg,26,84,10288,20046,0.30952380952380953,0.29587869362363917,0.305846552928265
Westmere,Waitematā Local Board Area,central,animal_desexed,325,477,4310,25368,0.6813417190775681,0.6849187935034803,0.6542100283822138
Westmere,Waitematā Local Board Area,central,classification,11,477,4310,25368,0.023060796645702306,0.013689095127610209,0.03717281614632608
Westmere,Waitematā Local Board Area,central,current_reg,451,477,4310,25368,0.9454926624737946,0.9310904872389791,0.9155234941658783
Westmere,Waitematā Local Board Area,central,owner_reg,103,477,4310,25368,0.21593291404612158,0.23642691415313224,0.2651371807000946
Weymouth,Manurewa Local Board Area,south,animal_desexed,253,533,5808,33754,0.474671669793621,0.5020661157024794,0.560407655388991
Weymouth,Manurewa Local Board Area,south,classification,89,533,5808,33754,0.1669793621013133,0.15685261707988982,0.10665402618948866
Weymouth,Manurewa Local Board Area,south,current_reg,426,533,5808,33754,0.799249530956848,0.7913223140495868,0.8430111986727499
Weymouth,Manurewa Local Board Area,south,owner_reg,120,533,5808,33754,0.225140712945591,0.23433195592286502,0.29629080997807666
Whangaparaoa,Hibiscus and Bays Local Board Area,north,animal_desexed,12,17,12529,43051,0.7058823529411765,0.7449118046132972,0.7100648068569836
Whangaparaoa,Hibiscus and Bays Local Board Area,north,classification,0,17,12529,43051,0,0.015005187963923697,0.016979861094980373
Whangaparaoa,Hibiscus and Bays Local Board Area,north,current_reg,16,17,12529,43051,0.9411764705882353,0.9426929523505467,0.9315695338087385
Whangaparaoa,Hibiscus and Bays Local Board Area,north,owner_reg,9,17,12529,43051,0.5294117647058824,0.37975895921462205,0.36059557269285264
Whangaripo,Rodney Local Board Area,north,animal_desexed,47,90,12635,43051,0.5222222222222223,0.6839730906212901,0.7100648068569836
Whangaripo,Rodney Local Board Area,north,classification,0,90,12635,43051,0,0.015116739216462208,0.016979861094980373
Whangaripo,Rodney Local Board Area,north,current_reg,74,90,12635,43051,0.8222222222222222,0.9270280965571824,0.9315695338087385
Whangaripo,Rodney Local Board Area,north,owner_reg,27,90,12635,43051,0.3,0.39746735259200633,0.36059557269285264
Whangateau,Rodney Local Board Area,north,animal_desexed,20,36,12635,43051,0.5555555555555556,0.6839730906212901,0.7100648068569836
Whangateau,Rodney Local Board Area,north,classification,0,36,12635,43051,0,0.015116739216462208,0.016979861094980373
Whangateau,Rodney Local Board Area,north,current_reg,32,36,12635,43051,0.8888888888888888,0.9270280965571824,0.9315695338087385
Whangateau,Rodney Local Board Area,north,owner_reg,18,36,12635,43051,0.5,0.39746735259200633,0.36059557269285264
Wharehine,Rodney Local Board Area,north,animal_desexed,28,46,12635,43051,0.6086956521739131,0.6839730906212901,0.7100648068569836
Wharehine,Rodney Local Board Area,north,classification,0,46,12635,43051,0,0.015116739216462208,0.016979861094980373
Wharehine,Rodney Local Board Area,north,current_reg,43,46,12635,43051,0.9347826086956522,0.9270280965571824,0.9315695338087385
Wharehine,Rodney Local Board Area,north,owner_reg,20,46,12635,43051,0.43478260869565216,0.39746735259200633,0.36059557269285264
Wharepapa,Rodney Local Board Area,north,animal_desexed,25,34,12635,43051,0.7352941176470589,0.6839730906212901,0.7100648068569836
Wharepapa,Rodney Local Board Area,north,classification,0,34,12635,43051,0,0.015116739216462208,0.016979861094980373
Wharepapa,Rodney Local Board Area,north,current_reg,34,34,12635,43051,1,0.9270280965571824,0.9315695338087385
Wharepapa,Rodney Local Board Area,north,owner_reg,24,34,12635,43051,0.7058823529411765,0.39746735259200633,0.36059557269285264
Whenuapai,Upper Harbour Local Board Area,north,animal_desexed,413,612,5464,43051,0.6748366013071896,0.7016837481698389,0.7100648068569836
Whenuapai,Upper Harbour Local Board Area,north,classification,20,612,5464,43051,0.032679738562091505,0.016471449487554905,0.016979861094980373
Whenuapai,Upper Harbour Local Board Area,north,current_reg,557,612,5464,43051,0.9101307189542484,0.9302708638360175,0.9315695338087385
Whenuapai,Upper Harbour Local Board Area,north,owner_reg,216,612,5464,43051,0.35294117647058826,0.3444363103953148,0.36059557269285264
Whitford,Franklin Local Board Area,south,animal_desexed,323,484,11978,33754,0.6673553719008265,0.6668058106528636,0.560407655388991
Whitford,Franklin Local Board Area,south,classification,7,484,11978,33754,0.014462809917355372,0.03414593421272333,0.10665402618948866
Whitford,Franklin Local Board Area,south,current_reg,454,484,11978,33754,0.9380165289256198,0.9143429620971781,0.8430111986727499
Whitford,Franklin Local Board Area,south,owner_reg,173,484,11978,33754,0.3574380165289256,0.4029888128235098,0.29629080997807666
Windsor Park,Upper Harbour Local Board Area,north,animal_desexed,72,104,5464,43051,0.6923076923076923,0.7016837481698389,0.7100648068569836
Windsor Park,Upper Harbour Local Board Area,north,classification,1,104,5464,43051,0.009615384615384616,0.016471449487554905,0.016979861094980373
Windsor Park,Upper Harbour Local Board Area,north,current_reg,97,104,5464,43051,0.9326923076923077,0.9302708638360175,0.9315695338087385
Windsor Park,Upper Harbour Local Board Area,north,owner_reg,29,104,5464,43051,0.27884615384615385,0.3444363103953148,0.36059557269285264
Woodcocks,Rodney Local Board Area,north,animal_desexed,44,70,12635,43051,0.6285714285714286,0.6839730906212901,0.7100648068569836
Woodcocks,Rodney Local Board Area,north,classification,0,70,12635,43051,0,0.015116739216462208,0.016979861094980373
Woodcocks,Rodney Local Board Area,north,current_reg,59,70,12635,43051,0.8428571428571429,0.9270280965571824,0.9315695338087385
Woodcocks,Rodney Local Board Area,north,owner_reg,31,70,12635,43051,0.44285714285714284,0.39746735259200633,0.36059557269285264
Woodhill,Rodney Local Board Area,north,animal_desexed,25,39,12635,43051,0.6410256410256411,0.6839730906212901,0.7100648068569836
Woodhill,Rodney Local Board Area,north,classification,0,39,12635,43051,0,0.015116739216462208,0.016979861094980373
Woodhill,Rodney Local Board Area,north,current_reg,37,39,12635,43051,0.9487179487179487,0.9270280965571824,0.9315695338087385
Woodhill,Rodney Local Board Area,north,owner_reg,21,39,12635,43051,0.5384615384615384,0.39746735259200633,0.36059557269285264
